Term,Catalog Nbr,Acad Prog,Grade,ID
2021,B1,CB026,41,1988
2021,B1,CB011,AB,1755
2021,B1,CB004,AB,2175
2021,B1,CB003,67,2068
2021,B1,CB011,29,2268
2021,B1,CB025,55,1659
2021,B1,CB018,55,1818
2021,B1,CB023,51,1699
2021,B1,SB016,32,1516
2021,B1,CB023,AB,1471
2021,B1,CB026,28,1870
2021,B1,SB001,73,2095
2021,B1,SB001,AB,2201
2021,B1,CB015,53,2038
2021,B1,CB004,31,2037
2021,B1,CB004,45A,1990
2021,B1,CB011,27,1865
2021,B1,CB001,AB,1811
2021,B1,SB001,30,2267
2021,B1,CB023,AB,2063
2021,B1,SB001,96,1940
2021,B1,CB001,6,1847
2021,B1,CB003,61,2107
2021,B1,CB023,31,2169
2021,B1,CB026,39,2083
2021,B1,CB023,AB,1891
2021,B1,CB004,34,2112
2021,B1,CB004,27,2059
2021,B1,SZ001,41A,1860
2021,B1,CB023,31,1825
2021,B1,CB003,81,2157
2021,B1,CB003,52,1809
2021,B1,CB003,17,2058
2021,B1,CB001,AB,1759
2021,B1,CB001,AB,2025
2021,B1,CB020,22,1689
2021,B1,CB025,57,1796
2021,B1,CB025,43,2060
2021,B1,CB025,UP,2077
2021,B1,CB025,55,2009
2021,B1,CB025,57,1964
2021,B1,CB001,26,1924
2021,B1,CB025,74,2125
2021,B1,CB003,52,2010
2021,B1,CB003,25,2011
2021,B1,CB026,57,2055
2021,B1,CB023,53,2188
2021,B1,CB011,30,1373
2021,B1,CB025,70,2176
2021,B1,CB015,46A,2076
2021,B1,CB025,52,1998
2021,B1,SB001,21,1553
2021,B1,CB023,73,2228
2021,B1,CB011,20,1885
2021,B1,CB003,UP,1968
2021,B1,CB001,15,1467
2021,B1,SB001,56,1788
2021,B1,CB001,AB,1861
2021,B1,CB004,23,1981
2021,B1,CB020,89,1669
2021,B1,CB024,36,2089
2021,B1,SB001,50,2138
2021,B1,CB019,59,1849
2021,B1,CB004,41A,2109
2021,B1,CB003,66,1931
2021,B1,CB003,66,2118
2021,B1,CB003,55,1942
2021,B1,CB001,38,956
2021,B1,SB001,53,1408
2021,B1,CB003,87,2117
2021,B1,SB001,20,2140
2021,B1,CB004,43A,2008
2021,B1,SB001,82,2007
2021,B1,CB003,62,2022
2021,B1,CB025,51,2021
2021,B1,CB011,74,1766
2021,B1,SB001,73,2046
2021,B1,CB003,63,2019
2021,B1,CB025,46A,2070
2021,B1,CB026,50,1976
2021,B1,CB004,42A,1977
2021,B1,CB004,29,2005
2021,B1,CB023,26,2142
2021,B1,CB004,17,2113
2021,B1,CB003,UP,2214
2021,B1,CB026,52,2185
2021,B1,CB019,52,2217
2021,B1,CB003,UP,1985
2021,B1,CB024,AB,1835
2021,B1,SB001,DPR,1394
2021,B1,CB003,85,2103
2021,B1,CB003,58,2116
2021,B1,CB023,29,1995
2021,B1,CB001,AB,1915
2021,B1,CB003,51,2024
2021,B1,CB011,33,1827
2021,B1,CB003,70,2170
2021,B1,CB019,50,1859
2021,B1,SB001,70,2032
2021,B1,CB019,25,1776
2021,B1,CB004,24,2133
2021,B1,CB011,27,1655
2021,B1,SB001,19,2062
2021,B1,CB011,63,1529
2021,B1,CB023,21,2229
2021,B1,SB001,UP,2084
2021,B1,SB001,74,1810
2021,B1,CB011,40,1709
2021,B1,CB003,50,2220
2021,B1,SB001,LOA,1873
2021,B1,SB001,75,2148
2021,B1,CB003,70,2152
2021,B1,SB001,39A,2149
2021,B1,CB003,UP,2127
2021,B1,CB003,51,1925
2021,B1,CB004,46A,2093
2021,B1,CB003,77,2129
2021,B1,SB001,80,2163
2021,B1,CB001,56,1921
2021,B1,CB003,64,2193
2021,B1,CB019,80,1926
2021,B1,CB004,UP,2006
2021,B1,CB004,AB,2204
2021,B1,CB003,74,1949
2021,B1,CB003,53,2067
2021,B1,SB001,57,2200
2021,B1,CB004,79,2139
2021,B1,SB001,AB,2222
2021,B1,CB019,35A,1817
2021,B1,SB001,26,1754
2021,B1,CB001,24,2258
2021,B1,CB001,57,2064
2021,B1,CB003,99,1935
2021,B1,CB023,LOA,1419
2021,B1,CB004,50,2159
2021,B1,CB003,UP,2248
2021,B1,CB001,5,814
