Term,Catalog Nbr,Acad Prog,Grade,ID
2020,B1,HB001,F,1753
2020,B1,CB001,PA,1904
2020,B1,CB003,PA,1613
2020,B1,CB003,PA,1832
2020,B1,CB024,PA,1739
2020,B1,CB026,PA,1614
2020,B1,CB019,PA,1432
2020,B1,CB026,PA,1356
2020,B1,CB003,PA,1749
2020,B1,CB001,PA,1612
2020,B1,CB003,PA,1750
2020,B1,CB004,AB,1666
2020,B1,CB003,PA,1658
2020,B1,CB011,AB,1373
2020,B1,CB003,PA,1588
2020,B1,CB011,AB,1440
2020,B1,CB026,PA,1876
2020,B1,SB001,AB,1553
2020,B1,CB025,PA,1528
2020,B1,SB001,F,1788
2020,B1,CB001,F,1861
2020,B1,CB003,PA,1784
2020,B1,CB004,F,1388
2020,B1,CB004,PA,1774
2020,B1,CB003,PA,1624
2020,B1,CB004,PA,1713
2020,B1,CB001,F,956
2020,B1,CB003,PA,1909
2020,B1,CB001,AB,1912
2020,B1,SB001,PA,1874
2020,B1,CB026,PA,1628
2020,B1,SB001,F,1408
2020,B1,CB004,PA,1423
2020,B1,CB025,PA,1828
2020,B1,CB003,PA,1813
2020,B1,CB003,PA,1202
2020,B1,CB023,PA,1314
2020,B1,CB004,PA,1648
2020,B1,CB003,PA,1888
2020,B1,CB015,F,1799
2020,B1,CB019,PA,1696
2020,B1,CB003,PA,1598
2020,B1,CB019,PA,1672
2020,B1,CB020,PA,1367
2020,B1,CB019,PA,1579
2020,B1,CB019,PA,1761
2020,B1,CB025,PA,1688
2020,B1,CB025,PA,1675
2020,B1,CB026,PA,1395
2020,B1,CB025,PA,1619
2020,B1,CB026,PA,1316
2020,B1,CB019,PA,1605
2020,B1,CB025,PA,1681
2020,B1,CB020,PA,1208
2020,B1,SB001,PA,1632
2020,B1,CB003,PA,1852
2020,B1,CB003,PA,1618
2020,B1,CB003,PA,1617
2020,B1,CB003,PA,1380
2020,B1,CB004,PA,1623
2020,B1,CB024,F,1835
2020,B1,SB001,AB,1394
2020,B1,CB003,PA,1647
2020,B1,CB004,PA,1845
2020,B1,CB003,PA,1501
2020,B1,SB001,PA,976
2020,B1,CB003,PA,1756
2020,B1,CB025,PA,1600
2020,B1,CB003,PA,1712
2020,B1,CB003,PA,1707
2020,B1,CB003,PA,1917
2020,B1,CB001,PA,858
2020,B1,CB003,PA,1893
2020,B1,SB001,PA,1578
2020,B1,SB001,PA,1698
2020,B1,CB023,F,1439
2020,B1,CB004,PA,1763
2020,B1,CB019,PA,1723
2020,B1,CB026,PA,1660
2020,B1,CB003,PA,1685
2020,B1,CB025,PA,1797
2020,B1,CB024,PA,1913
2020,B1,CB003,PA,1686
2020,B1,CB003,PA,1652
2020,B1,CB001,PA,1714
2020,B1,CB020,PA,1234
2020,B1,CB003,PA,1769
2020,B1,CB003,PA,1894
2020,B1,CB001,PA,1771
2020,B1,CB001,PA,1921
2020,B1,CB019,PA,1591
2020,B1,CB026,PA,1621
2020,B1,CB019,PA,1785
2020,B1,CB019,PA,1747
2020,B1,CB001,PA,1350
2020,B1,CB019,PA,1787
2020,B1,SB001,PA,1777
2020,B1,CB003,PA,1682
2020,B1,CB003,PA,1748
2020,B1,SB001,PA,1884
2020,B1,CB025,PA,1838
