Term,Catalog Nbr,Acad Prog,Grade,ID
2016,B1,CB020,76,242
2016,B1,CB004,55,410
2016,B1,CB020,36,206
2016,B1,CB004,41,434
2016,B1,CB004,44,405
2016,B1,CB019,43,415
2016,B1,CB019,58,419
2016,B1,CB020,45,251
2016,B1,CB001,DPR,402
2016,B1,CB020,UP,567
2016,B1,CB020,90,257
2016,B1,CG031,DPR,948
2016,B1,CB003,83,486
2016,B1,CB003,72,450
2016,B1,CB003,UP,435
2016,B1,CB003,66,462
2016,B1,CB003,62,489
2016,B1,CB011,50,65
2016,B1,CB011,63,250
2016,B1,CB026,76,490
2016,B1,CB019,88,558
2016,B1,CB019,36,579
2016,B1,SB001,DPR,654
2016,B1,CB003,56,483
2016,B1,CB020,96,356
2016,B1,CB019,88,600
2016,B1,CB003,66,573
2016,B1,CB019,88,412
