Term,Catalog Nbr,Acad Prog,Grade,ID
2017,A1,CB001,26,1176
2017,A1,CB001,31,1109
2017,A1,SB001,25,1231
2017,A1,CB004,63,791
2017,A1,CB003,82,978
2017,A1,CB001,35,1201
2017,A1,CB019,89,709
2017,A1,CB004,40,1043
2017,A1,CB001,32,695
2017,A1,SB001,AB,547
2017,A1,CB003,94,1185
2017,A1,SB001,41,975
2017,A1,CB026,56,1152
2017,A1,CB003,89,1019
2017,A1,CB001,25,799
2017,A1,CB001,37,1010
2017,A1,SB001,42,877
2017,A1,SB001,69,1092
2017,A1,SB001,90,963
2017,A1,CB011,100,348
2017,A1,SB001,78,1255
2017,A1,CB001,11,1175
2017,A1,CB001,8,1252
2017,A1,SB001,20,1100
2017,A1,SB001,77,1172
2017,A1,SB001,LOA,939
2017,A1,CB004,54,1253
2017,A1,CB004,41,739
2017,A1,SB001,16,1114
2017,A1,CB004,62,962
2017,A1,CB004,AB,869
2017,A1,CB004,AB,1087
2017,A1,CB001,17,344
2017,A1,CB001,61,984
2017,A1,SB001,37,1192
2017,A1,CB004,18,1036
2017,A1,CB019,84,1020
2017,A1,SB016,53,913
2017,A1,CB001,28,1259
2017,A1,SB001,59,1118
2017,A1,CB001,35,885
2017,A1,CB019,79,1123
2017,A1,EB001,64,1070
2017,A1,CB001,62,455
2017,A1,CB019,50,1103
2017,A1,CB019,93,1137
2017,A1,CB001,37,792
2017,A1,CB019,70,893
2017,A1,SB001,46,713
2017,A1,SB001,29,1096
2017,A1,CB001,35,1053
2017,A1,CB003,67,1112
2017,A1,CB004,50,1215
2017,A1,CB026,97,703
2017,A1,CB019,79,676
2017,A1,CB003,69,985
2017,A1,CB004,52,1084
2017,A1,CB019,72,1090
2017,A1,CB001,53,943
2017,A1,SB001,28,1059
2017,A1,CB003,92,1014
2017,A1,CB023,62,719
2017,A1,SB016,38,938
2017,A1,CB004,57,856
2017,A1,SB016,17,1110
2017,A1,SB001,40,1069
2017,A1,SB016,33,860
2017,A1,CB024,75,1228
2017,A1,CB001,17,968
2017,A1,CB004,AB,1216
2017,A1,CB004,85,929
2017,A1,SB001,91,1212
2017,A1,CB019,88,1167
2017,A1,CB001,63,1198
2017,A1,CB001,24,1049
2017,A1,SB001,AB,919
2017,A1,CB011,56,561
2017,A1,CB001,40,1071
2017,A1,SB001,59,1062
2017,A1,CB004,52,1240
2017,A1,SB001,AB,920
2017,A1,CB004,38,1129
2017,A1,CB001,38,1115
2017,A1,CB001,UP,832
2017,A1,SB001,27,837
2017,A1,SB001,UP,1113
2017,A1,CB019,91,1017
2017,A1,CB003,31,1202
2017,A1,CB019,72,1217
2017,A1,SB016,18,925
2017,A1,CB004,31,1077
2017,A1,CG031,83,328
2017,A1,CB001,UP,917
2017,A1,SB001,34,1078
2017,A1,CB004,AB,844
2017,A1,CB019,82,48
2017,A1,SB001,100,1189
2017,A1,SB001,24,1257
2017,A1,SB001,11,685
2017,A1,CB004,75,1173
2017,A1,CB004,32,1153
2017,A1,CB003,68,995
2017,A1,CB003,82,990
2017,A1,CB003,83,1147
2017,A1,SB001,81,752
2017,A1,CB003,71,953
2017,A1,CB003,12,1236
2017,A1,HB001,38,610
2017,A1,CB001,34,1145
2017,A1,CB001,AB,1141
2017,A1,CB003,70,989
2017,A1,SB001,28,1128
2017,A1,CB001,32,1104
2017,A1,CB001,30,649
2017,A1,CB003,84,1223
2017,A1,SB001,50,1235
2017,A1,CB003,78,1058
2017,A1,CB004,100,1133
2017,A1,CB001,65,1061
2017,A1,SB001,AB,338
2017,A1,CB001,65,1116
2017,A1,SB001,64,928
2017,A1,CB004,37,951
2017,A1,CB001,38,912
2017,A1,SB001,65,1042
2017,A1,CB019,73,1218
2017,A1,CB003,70,1005
2017,A1,CB003,91,1091
2017,A1,SB001,34,878
2017,A1,CB019,60,1213
2017,A1,SB001,88,957
2017,A1,HB001,100,1003
2017,A1,CB019,81,1025
2017,A1,SB001,61,999
2017,A1,CB019,63,950
2017,A1,HZ092,75,1329
2017,A1,SB001,62,1023
2017,A1,CB004,56,1188
2017,A1,CB004,48,675
2017,A1,CB001,53,1220
2017,A1,SB001,85,907
2017,A1,CB024,31,1006
2017,A1,SB001,35,1190
2017,A1,CB003,76,1063
2017,A1,CB004,71,945
2017,A1,CB003,97,987
2017,A1,CB001,32,761
2017,A1,CB001,41,1126
2017,A1,CB003,69,1168
2017,A1,CB019,76,997
2017,A1,SB001,100,1054
2017,A1,SB001,81,671
2017,A1,CB001,25,1093
2017,A1,CB004,67,680
2017,A1,SB001,54,1011
2017,A1,SB001,50,1196
2017,A2,CB020,100,888
2017,A2,CB025,86,1105
2017,A2,CB023,76,970
2017,A2,CB026,93,1021
2017,A2,EB010,85,1075
2017,A2,CB011,40,722
2017,A2,CB026,82,1072
2017,A2,CB026,78,732
2017,A2,CB001,AB,1124
2017,A2,CB020,83,805
2017,A2,CB020,80,207
2017,A2,CB015,66,1101
2017,A2,EB011,78,1225
2017,A2,CB026,71,1143
2017,A2,CB015,67,1135
2017,A2,CB025,89,960
2017,A2,CB026,82,1241
2017,A2,CB023,82,1154
2017,A2,CB025,78,1050
2017,A2,CB023,41,820
2017,A2,CB015,78,915
2017,A2,CB023,44,961
2017,A2,CB011,LOA,72
2017,A2,SB001,33,1008
2017,A2,CB025,72,1064
2017,A2,CB025,74,1097
2017,A2,CB023,64,707
2017,A2,CB018,87,908
2017,A2,CB023,31,1177
2017,A2,CB011,47A,698
2017,A2,CB011,25,1047
2017,A2,CB023,33,842
2017,A2,CB026,87,1085
2017,A2,CB011,69,668
2017,A2,CB015,32,813
2017,A2,CB011,47,1121
2017,A2,CB026,98,1233
2017,A2,CB023,44,1083
2017,A2,CB026,87,973
2017,A2,CB011,35,1079
2017,A2,CB026,84,1239
2017,A2,CB026,95,979
2017,A2,CB026,97,1260
2017,A2,CB011,67,1044
2017,A2,SB001,59,853
2017,A2,CB020,84,1056
2017,A2,CB025,96,1161
2017,A2,CB015,52,840
2017,A2,SB001,36,1162
2017,A2,CB025,89,986
2017,A2,CB020,77,786
2017,A2,CB011,48,940
2017,A2,CB020,84,770
2017,A2,CB020,73,772
2017,A2,CB025,91,1038
2017,A2,CB011,70,784
2017,A2,CB026,92,996
2017,A2,CB011,53,821
2017,A2,CB025,70,1089
2017,A2,CB011,44,733
2017,A2,CB024,64,1151
2017,A2,CB025,77,1001
2017,A2,CB011,39,806
2017,A2,CB023,48A,1009
2017,A2,CB011,70,816
2017,A2,CB015,52,775
2017,A2,CB011,38,520
2017,A2,CB025,AB,1263
2017,A2,CB024,44,1251
2017,A2,CB023,53,1094
2017,A2,CB026,79,1140
2017,A2,CB023,73,1160
2017,A2,CB025,67,1057
2017,A2,CB025,100,1132
2017,A2,CB026,71,1012
2017,A2,CB025,90,1027
