Term,Catalog Nbr,Acad Prog,Grade,ID
2019,A1,CB004,69,1441
2019,A1,CB019,83,1696
2019,A1,CB003,96,1598
2019,A1,CB019,82,1672
2019,A1,CB019,65,1579
2019,A1,CB019,67,1761
2019,A1,CB001,47,1446
2019,A1,CB019,81,1605
2019,A1,CB001,26,1908
2019,A1,CB025,62,1681
2019,A1,SB001,88,1910
2019,A1,SB001,AB,964
2019,A1,SB001,91,1632
2019,A1,CB004,55,1683
2019,A1,SB001,INC,1864
2019,A1,CB003,74,1852
2019,A1,CB003,78,1618
2019,A1,CB003,77,1617
2019,A1,CB004,56,1623
2019,A1,CB001,9,1594
2019,A1,SB001,51,1394
2019,A1,CB003,60,1647
2019,A1,SB001,65,1580
2019,A1,CB004,63,1845
2019,A1,CB003,71,1501
2019,A1,CB001,34,1770
2019,A1,CB003,61,1756
2019,A1,CB004,31,1899
2019,A1,SB001,40,1111
2019,A1,CB003,62,1712
2019,A1,CB003,89,1707
2019,A1,CB003,81,1917
2019,A1,CB001,77,858
2019,A1,CB001,40,1915
2019,A1,CB019,40,1776
2019,A1,CB003,50,1893
2019,A1,SB001,UP,1578
2019,A1,CB024,26,1905
2019,A1,SB001,78,1810
2019,A1,CB011,42,1709
2019,A1,SB001,82,1698
2019,A1,CB004,UP,1763
2019,A1,CB001,26,1744
2019,A1,CB019,80,1723
2019,A1,CB026,63,1660
2019,A1,CB003,75,1685
2019,A1,CB004,51,1638
2019,A1,CB004,76,1758
2019,A1,CB001,AB,1627
2019,A1,SB001,UP,1857
2019,A1,CB003,91,1686
2019,A1,CB003,82,1652
2019,A1,EB810,AB,1120
2019,A1,SB001,AB,1789
2019,A1,CB003,83,1769
2019,A1,CB003,UP,1894
2019,A1,CB001,61,1771
2019,A1,CB001,63,1921
2019,A1,SB001,68,1704
2019,A1,CB019,82,1591
2019,A1,CB004,22,1911
2019,A1,CB019,96,1785
2019,A1,CB019,82,1747
2019,A1,CB011,AB,1853
2019,A1,EB009,73,1760
2019,A1,SB001,74,1663
2019,A1,SB001,AB,1286
2019,A1,CB019,51,1817
2019,A1,CB019,63,1787
2019,A1,SB001,67,1777
2019,A1,CB003,54,1682
2019,A1,CB003,64,1748
2019,A1,SB001,54,1884
2019,A1,CB001,35,814
2019,A2,CB026,74,1791
2019,A2,CB011,61,1882
2019,A2,CB026,74,1629
2019,A2,SB001,UP,1815
2019,A2,CB015,74,1428
2019,A2,CB025,96,1645
2019,A2,EB801,36,1795
2019,A2,CB011,71,1772
2019,A2,CB011,DPR,833
2019,A2,CB026,79,1569
2019,A2,CB011,55,1701
2019,A2,CB025,84,1790
2019,A2,CB025,57,1920
2019,A2,CB001,72,1765
2019,A2,CB023,50,1863
2019,A2,CB025,78,1596
2019,A2,CB018,79,1565
2019,A2,CB026,68,1302
2019,A2,CB011,50,1303
2019,A2,CB026,94,1743
2019,A2,CB023,60,1416
2019,A2,CB023,61,1700
2019,A2,CB020,73,1297
2019,A2,CB023,50,1780
2019,A2,CB020,72,1475
2019,A2,CB023,79,1332
2019,A2,CB025,82,1800
2019,A2,EB805,AB,1850
2019,A2,CB025,89,1636
2019,A2,CB011,59,1348
2019,A2,CB025,76,1801
2019,A2,CB011,24,1626
2019,A2,CB015,72,1536
2019,A2,CB025,69,1582
2019,A2,CB026,83,1625
2019,A2,CB011,68,1721
2019,A2,CB011,62,1507
2019,A2,CB011,58,1414
2019,A2,CB011,62,1724
2019,A2,CB020,66,1285
2019,A2,CB011,50,1515
2019,A2,CB011,77,1684
2019,A2,CB026,78,1601
2019,A2,CB011,56,1755
2019,A2,CB026,85,1867
2019,A2,CB026,83,1607
2019,A2,CB026,81,1608
2019,A2,SB001,DPR,1875
2019,A2,CB023,38,1868
2019,A2,CB020,81,1561
2019,A2,CB025,71,1659
2019,A2,CB023,64,1699
2019,A2,CB026,80,1677
2019,A2,CB023,67,1066
2019,A2,SB001,66,1474
2019,A2,CB015,UP,1668
2019,A2,SB001,56,1823
2019,A2,CB011,75,1856
2019,A2,CB023,81,1851
2019,A2,CB025,77,1609
2019,A2,CB023,54,1806
2019,A2,CB026,78,1737
2019,A2,SB001,40,1830
2019,A2,CB026,83,1401
2019,A2,CB023,53,1670
2019,A2,CB025,83,1597
2019,A2,CB023,63,1837
2019,A2,CB024,69,1739
2019,A2,CB026,58,1614
2019,A2,CB011,AB,1498
2019,A2,CB023,36,1731
2019,A2,CB011,70,1373
2019,A2,CB023,57,1602
2019,A2,CB015,UP,1502
2019,A2,CB011,53,1440
2019,A2,CB026,79,1876
2019,A2,CB025,79,1528
2019,A2,CB026,72,1628
2019,A2,CB025,91,1828
2019,A2,CB015,70,1799
2019,A2,CB020,64,1367
2019,A2,CB025,91,1688
2019,A2,CB025,82,1675
2019,A2,CB026,85,1395
2019,A2,CB025,88,1619
2019,A2,SB001,56,1653
2019,A2,CB023,33,1840
2019,A2,CB011,DPR,253
2019,A2,CB024,52,1835
2019,A2,CB025,68,1600
2019,A2,CB011,64,1655
2019,A2,CB025,90,1797
2019,A2,CB024,67,1913
2019,A2,SB001,44,1834
2019,A2,CB001,67,1714
2019,A2,CB026,78,1621
2019,A2,CB025,79,1838
