Term,Catalog Nbr,Acad Prog,Grade,ID
2020,B2,SB001,PA,976
2020,B2,CB003,PA,1756
2020,B2,CB025,PA,1600
2020,B2,CB003,PA,1712
2020,B2,CB003,PA,1707
2020,B2,CB003,PA,1917
2020,B2,CB019,PA,1422
2020,B2,CB001,DPR,858
2020,B2,CB003,PA,1893
2020,B2,SB001,PA,1578
2020,B2,SB001,PA,1698
2020,B2,CB004,PA,1763
2020,B2,CB019,PA,1723
2020,B2,CB026,PA,1660
2020,B2,CB026,PA,1293
2020,B2,CB003,PA,1685
2020,B2,CB025,PA,1797
2020,B2,CB024,DPR,1913
2020,B2,CB003,PA,1686
2020,B2,CB003,PA,1652
2020,B2,CB001,PA,1714
2020,B2,CB020,PA,1234
2020,B2,CB003,PA,1769
2020,B2,CB003,PA,1894
2020,B2,CB001,PA,1771
2020,B2,CB001,DPR,1921
2020,B2,CB019,PA,1591
2020,B2,CB026,PA,1621
2020,B2,CB001,PA,1273
2020,B2,CB019,PA,1785
2020,B2,CB019,PA,1747
2020,B2,CB019,PA,1787
2020,B2,SB001,PA,1777
2020,B2,CB003,PA,1682
2020,B2,CB003,PA,1748
2020,B2,SB001,F,1884
2020,B2,CB025,PA,1838
